date,state,city,place_type,confirmed,deaths,is_last,estimated_population_2019,city_ibge_code,confirmed_per_100k_inhabitants,death_rate
2020-04-09,BA,Teixeira de Freitas,city,3,0,False,160487,2931350,1.86931,
2020-04-09,BA,Ubatã,city,4,0,False,27035,2932309,14.79564,
2020-04-09,BA,Uruçuca,city,8,1,False,20519,2932705,38.98825,0.125
2020-04-09,BA,Utinga,city,1,1,False,19178,2932804,5.21431,1.0
2020-04-09,BA,Vitória da Conquista,city,13,0,False,338480,2933307,3.8407,
2020-04-09,BA,,state,568,19,False,14873064,29,3.81898,0.0335
2020-04-09,CE,Amontada,city,1,0,False,43452,2300754,2.30139,
2020-04-09,CE,Aquiraz,city,28,0,False,80271,2301000,34.88184,
2020-04-09,CE,Aracati,city,2,1,False,74547,2301109,2.68287,0.5
2020-04-09,CE,Beberibe,city,1,0,False,53573,2302206,1.86661,
2020-04-09,CE,Canindé,city,1,0,False,76997,2302800,1.29875,
2020-04-09,CE,Cariús,city,2,1,False,18699,2303303,10.69576,0.5
2020-04-09,CE,Cascavel,city,1,0,False,71743,2303501,1.39386,
2020-04-09,CE,Catarina,city,1,0,False,20698,2303600,4.83138,
2020-04-09,CE,Caucaia,city,18,1,False,361400,2303709,4.98063,0.0556
2020-04-09,CE,Crateús,city,1,0,False,75074,2304103,1.33202,
2020-04-09,CE,Croatá,city,1,0,False,18063,2304236,5.53618,
2020-04-09,CE,Eusébio,city,3,2,False,53618,2304285,5.59514,0.6667
2020-04-09,CE,Farias Brito,city,1,1,False,19450,2304301,5.14139,1.0
2020-04-09,CE,Fortaleza,city,1283,45,False,2669342,2304400,48.06428,0.0351
2020-04-09,CE,Fortim,city,1,0,False,16480,2304459,6.06796,
2020-04-09,CE,Guaraciaba do Norte,city,1,0,False,40642,2305001,2.46051,
2020-04-09,CE,Horizonte,city,7,0,False,67337,2305233,10.39547,
2020-04-09,CE,Icapuí,city,1,0,False,19934,2305357,5.01655,
2020-04-09,CE,Icó,city,3,0,False,68018,2305407,4.4106,
2020-04-09,CE,Iguatu,city,5,1,False,102498,2305506,4.87814,0.2
2020-04-09,CE,Importados/Indefinidos,city,8,0,False,,,,
2020-04-09,CE,Ipaporanga,city,1,0,False,11593,2305654,8.62589,
2020-04-09,CE,Ipueiras,city,2,0,False,38166,2305902,5.24027,
2020-04-09,CE,Itaiçaba,city,1,0,False,7827,2306207,12.77629,
2020-04-09,CE,Itaitinga,city,4,1,False,37980,2306256,10.53186,0.25
2020-04-09,CE,Itapajé,city,1,0,False,52675,2306306,1.89843,
2020-04-09,CE,Itapipoca,city,1,0,False,129358,2306405,0.77305,
2020-04-09,CE,Jaguaribe,city,3,1,False,34682,2306900,8.65002,0.3333
2020-04-09,CE,Juazeiro do Norte,city,3,0,False,274207,2307304,1.09406,
2020-04-09,CE,Lavras da Mangabeira,city,1,0,False,31508,2307502,3.1738,
2020-04-09,CE,Limoeiro do Norte,city,1,0,False,59540,2307601,1.67954,
2020-04-09,CE,Maracanaú,city,20,1,False,227886,2307650,8.77632,0.05
2020-04-09,CE,Maranguape,city,2,0,False,128978,2307700,1.55065,
2020-04-09,CE,Mauriti,city,1,0,False,47962,2308104,2.08498,
2020-04-09,CE,Mombaça,city,1,0,False,43797,2308500,2.28326,
2020-04-09,CE,Novo Oriente,city,2,0,False,28607,2309409,6.9913,
2020-04-09,CE,Pacatuba,city,2,0,False,83432,2309706,2.39716,
2020-04-09,CE,Pedra Branca,city,1,0,False,43258,2310506,2.31171,
2020-04-09,CE,Pindoretama,city,1,0,False,20567,2310852,4.86216,
2020-04-09,CE,Quixadá,city,6,0,False,87728,2311306,6.83932,
2020-04-09,CE,Quixeramobim,city,1,0,False,81082,2311405,1.23332,
2020-04-09,CE,Santana do Acaraú,city,1,0,False,32452,2312007,3.08147,
2020-04-09,CE,Santa Quitéria,city,2,1,False,43703,2312205,4.57634,0.5
2020-04-09,CE,Senador Pompeu,city,1,0,False,25496,2312700,3.92218,
2020-04-09,CE,Sobral,city,14,0,False,208935,2312908,6.70065,
2020-04-09,CE,Tianguá,city,1,1,False,75946,2313401,1.31673,1.0
2020-04-09,CE,Várzea Alegre,city,1,0,False,40721,2314003,2.45574,
2020-04-09,CE,,state,1445,57,False,9132078,23,15.82334,0.0394
2020-04-09,DF,Brasília,city,527,13,False,3015268,5300108,17.47772,0.0247
2020-04-09,DF,,state,527,13,False,3015268,53,17.47772,0.0247
2020-04-09,ES,Afonso Cláudio,city,1,0,False,30586,3200102,3.26947,
2020-04-09,ES,Alto Rio Novo,city,0,0,False,7836,3200359,,
2020-04-09,ES,Aracruz,city,5,0,False,101220,3200607,4.93974,
2020-04-09,ES,Boa Esperança,city,1,0,False,15037,3201001,6.65026,
2020-04-09,ES,Cachoeiro de Itapemirim,city,3,0,False,208972,3201209,1.4356,
2020-04-09,ES,Cariacica,city,22,0,False,381285,3201308,5.76996,
2020-04-09,ES,Castelo,city,2,0,False,37534,3201407,5.3285,
2020-04-09,ES,Colatina,city,5,0,False,122499,3201506,4.08167,
2020-04-09,ES,Fundão,city,1,0,False,21509,3202207,4.64922,
2020-04-09,ES,Guarapari,city,3,0,False,124859,3202405,2.40271,
2020-04-09,ES,Ibiraçu,city,2,0,False,12479,3202504,16.02693,
2020-04-09,ES,Importados/Indefinidos,city,0,0,False,,,,
2020-04-09,ES,Itapemirim,city,1,0,False,34348,3202801,2.91138,
2020-04-09,ES,Linhares,city,9,1,False,173555,3203205,5.18568,0.1111
2020-04-09,ES,Nova Venécia,city,1,0,False,50110,3203908,1.99561,
2020-04-09,ES,Santa Teresa,city,1,0,False,23590,3204609,4.23908,
2020-04-09,ES,São Mateus,city,5,1,False,130611,3204906,3.82816,0.2
2020-04-09,ES,São Roque do Canaã,city,1,0,False,12415,3204955,8.05477,
2020-04-09,ES,Serra,city,64,1,False,517510,3205002,12.36691,0.0156
2020-04-09,ES,Sooretama,city,2,0,False,30070,3205010,6.65115,
2020-04-09,ES,Venda Nova do Imigrante,city,1,0,False,25277,3205069,3.95617,
2020-04-09,ES,Viana,city,2,0,False,78239,3205101,2.55627,
2020-04-09,ES,Vila Velha,city,87,2,False,493838,3205200,17.61711,0.023
2020-04-09,ES,Vitória,city,81,2,False,362097,3205309,22.3697,0.0247
2020-04-09,ES,,state,300,7,False,4018650,32,7.46519,0.0233
2020-04-09,GO,Águas Lindas de Goiás,city,1,0,False,212440,5200258,0.47072,
2020-04-09,GO,Anápolis,city,12,0,False,386923,5201108,3.10139,
2020-04-09,GO,Anhanguera,city,1,0,False,1149,5201207,87.0322,
2020-04-09,GO,Aparecida de Goiânia,city,1,0,False,578179,5201405,0.17296,
2020-04-09,GO,Bela Vista de Goiás,city,1,0,False,29975,5203302,3.33611,
2020-04-09,GO,Bom Jesus de Goiás,city,1,0,False,25216,5203500,3.96574,
2020-04-09,GO,Caldas Novas,city,0,0,False,91162,5204508,,
2020-04-09,GO,Campestre de Goiás,city,1,0,False,3630,5204607,27.54821,
2020-04-09,GO,Catalão,city,1,0,False,108823,5205109,0.91892,
2020-04-09,GO,Cidade Ocidental,city,2,0,False,71376,5205497,2.80206,
2020-04-09,GO,Goiandira,city,1,1,False,5600,5208509,17.85714,1.0
2020-04-09,GO,Goianésia,city,8,0,False,70084,5208608,11.41487,
2020-04-09,GO,Goiânia,city,102,4,False,1516113,5208707,6.72773,0.0392
2020-04-09,GO,Goiatuba,city,1,0,False,34095,5209101,2.93298,
2020-04-09,GO,Guapó,city,1,0,False,14209,5209200,7.03779,
2020-04-09,GO,Hidrolândia,city,0,0,False,21706,5209705,,
2020-04-09,GO,Importados/Indefinidos,city,4,0,False,,,,
2020-04-09,GO,Itumbiara,city,3,0,False,104742,5211503,2.86418,
2020-04-09,GO,Jataí,city,4,0,False,100882,5211909,3.96503,
2020-04-09,GO,Luziânia,city,6,1,False,208299,5212501,2.88047,0.1667
2020-04-09,GO,Montividiu,city,1,0,False,13396,5213756,7.46491,
2020-04-09,GO,Nova Glória,city,1,0,False,8164,5214861,12.2489,
2020-04-09,GO,Nova Veneza,city,1,0,False,9853,5215009,10.14919,
2020-04-09,GO,Paranaiguara,city,1,0,False,10057,5216304,9.94332,
2020-04-09,GO,Pires do Rio,city,1,1,False,31458,5217401,3.17884,1.0
2020-04-09,GO,Rio Verde,city,10,0,False,235647,5218805,4.24364,
2020-04-09,GO,São Luís de Montes Belos,city,2,0,False,33817,5220108,5.91419,
2020-04-09,GO,Senador Canedo,city,1,0,False,115371,5220454,0.86677,
2020-04-09,GO,Silvânia,city,1,0,False,20695,5220603,4.83209,
2020-04-09,GO,Trindade,city,2,0,False,127599,5221403,1.56741,
2020-04-09,GO,Valparaíso de Goiás,city,6,0,False,168468,5221858,3.56151,
2020-04-09,GO,Vianópolis,city,1,0,False,13863,5222005,7.21345,
2020-04-09,GO,,state,179,7,False,7018354,52,2.55046,0.0391
2020-04-09,MA,Açailândia,city,1,0,False,112445,2100055,0.88932,
2020-04-09,MA,Cajapió,city,1,0,False,11177,2102408,8.94694,
2020-04-09,MA,Colinas,city,1,0,False,41178,2103505,2.42848,
2020-04-09,MA,Icatu,city,0,0,False,27113,2105104,,
2020-04-09,MA,Imperatriz,city,4,0,False,258682,2105302,1.5463,
2020-04-09,MA,Paço do Lumiar,city,10,2,False,122197,2107506,8.18351,0.2
2020-04-09,MA,Raposa,city,2,0,False,30761,2109452,6.50174,
2020-04-09,MA,Santa Inês,city,1,0,False,89044,2109908,1.12304,
2020-04-09,MA,São Benedito do Rio Preto,city,1,0,False,18663,2110401,5.3582,
2020-04-09,MA,São José de Ribamar,city,22,0,False,177687,2111201,12.38132,
2020-04-09,MA,São Luís,city,247,14,False,1101884,2111300,22.41615,0.0567
2020-04-09,MA,Timon,city,2,0,False,169107,2112209,1.18268,
2020-04-09,MA,Urbano Santos,city,1,0,False,33122,2112605,3.01914,
2020-04-09,MA,,state,293,16,False,7075181,21,4.14124,0.0546
2020-04-09,MG,Alfenas,city,1,0,False,79996,3101607,1.25006,
2020-04-09,MG,Alpercata,city,1,0,False,7424,3101805,13.46983,
2020-04-09,MG,Araguari,city,2,0,False,117267,3103504,1.70551,
2020-04-09,MG,Arcos,city,2,0,False,40092,3104205,4.98853,
2020-04-09,MG,Barbacena,city,1,0,False,137313,3105608,0.72826,
2020-04-09,MG,Belo Horizonte,city,310,6,False,2512070,3106200,12.34042,0.0194
2020-04-09,MG,Betim,city,6,0,False,439340,3106705,1.36568,
2020-04-09,MG,Boa Esperança,city,2,0,False,40127,3107109,4.98418,
2020-04-09,MG,Bom Despacho,city,1,0,False,50605,3107406,1.97609,
2020-04-09,MG,Borda da Mata,city,1,0,False,19412,3108305,5.15145,
2020-04-09,MG,Botelhos,city,1,0,False,14971,3108404,6.67958,
2020-04-09,MG,Cambuí,city,5,0,False,29551,3110608,16.9199,
2020-04-09,MG,Campo Belo,city,1,0,False,54029,3111200,1.85086,
2020-04-09,MG,Campos Altos,city,1,0,False,15461,3111507,6.46789,
2020-04-09,MG,Capitólio,city,1,0,False,8632,3112802,11.5848,
2020-04-09,MG,Carangola,city,1,0,False,33000,3113305,3.0303,
2020-04-09,MG,Carmo da Cachoeira,city,1,0,False,12170,3113909,8.21693,
2020-04-09,MG,Carmo do Cajuru,city,2,0,False,22478,3114204,8.89759,
2020-04-09,MG,Centralina,city,1,0,False,10350,3115805,9.66184,
2020-04-09,MG,Contagem,city,14,0,False,663855,3118601,2.10889,
2020-04-09,MG,Coronel Fabriciano,city,2,0,False,109855,3119401,1.82058,
2020-04-09,MG,Divinésia,city,1,0,False,3417,3121902,29.26544,
2020-04-09,MG,Divinópolis,city,19,0,False,238230,3122306,7.97549,
2020-04-09,MG,Esmeraldas,city,1,0,False,70552,3124104,1.41739,
2020-04-09,MG,Extrema,city,2,0,False,36225,3125101,5.52105,
2020-04-09,MG,Formiga,city,1,0,False,67683,3126109,1.47748,
2020-04-09,MG,Frutal,city,1,0,False,59496,3127107,1.68079,
2020-04-09,MG,Governador Valadares,city,2,0,False,279885,3127701,0.71458,
2020-04-09,MG,Guimarânia,city,1,0,False,8039,3128907,12.43936,
2020-04-09,MG,Importados/Indefinidos,city,18,0,False,,,,
2020-04-09,MG,Ipaba,city,1,0,False,18607,3131158,5.37432,
2020-04-09,MG,Ipatinga,city,4,0,False,263410,3131307,1.51855,
2020-04-09,MG,Itabira,city,1,0,False,120060,3131703,0.83292,
2020-04-09,MG,Itanhandu,city,1,0,False,15331,3133105,6.52273,
2020-04-09,MG,Itapeva,city,1,0,False,9783,3133600,10.22181,
2020-04-09,MG,Janaúba,city,2,0,False,71648,3135100,2.79142,
2020-04-09,MG,Jeceaba,city,1,0,False,4912,3135407,20.35831,
2020-04-09,MG,João Monlevade,city,1,0,False,79910,3136207,1.25141,
2020-04-09,MG,Juiz de Fora,city,51,1,False,568873,3136702,8.96509,0.0196
2020-04-09,MG,Lagoa da Prata,city,11,0,False,52165,3137205,21.08694,
2020-04-09,MG,Lavras,city,3,0,False,103773,3138203,2.89093,
2020-04-09,MG,Machado,city,1,0,False,42133,3139003,2.37344,
2020-04-09,MG,Manhuaçu,city,1,0,False,90229,3139409,1.10829,
2020-04-09,MG,Mariana,city,3,1,False,60724,3140001,4.94039,0.3333
2020-04-09,MG,Mário Campos,city,1,0,False,15416,3140159,6.48677,
2020-04-09,MG,Matozinhos,city,1,0,False,37820,3141108,2.6441,
2020-04-09,MG,Montes Claros,city,1,1,False,409341,3143302,0.2443,1.0
2020-04-09,MG,Muriaé,city,4,0,False,108763,3143906,3.67772,
2020-04-09,MG,Nanuque,city,2,0,False,40750,3144300,4.90798,
2020-04-09,MG,Nova Lima,city,38,0,False,94889,3144805,40.04679,
2020-04-09,MG,Ouro Fino,city,1,1,False,33639,3146008,2.97274,1.0
2020-04-09,MG,Paracatu,city,1,0,False,93158,3147006,1.07345,
2020-04-09,MG,Pará de Minas,city,1,0,False,93969,3147105,1.06418,
2020-04-09,MG,Paraisópolis,city,2,1,False,21083,3147303,9.48632,0.5
2020-04-09,MG,Patos de Minas,city,5,0,False,152488,3148004,3.27895,
2020-04-09,MG,Patrocínio,city,6,0,False,90757,3148103,6.61106,
2020-04-09,MG,Piumhi,city,1,0,False,34691,3151503,2.88259,
2020-04-09,MG,Poços de Caldas,city,3,0,False,167397,3151800,1.79215,
2020-04-09,MG,Pouso Alegre,city,9,1,False,150737,3152501,5.97066,0.1111
2020-04-09,MG,Ribeirão das Neves,city,2,0,False,334858,3154606,0.59727,
2020-04-09,MG,Sabará,city,5,0,False,136344,3156700,3.66719,
2020-04-09,MG,Santa Luzia,city,1,0,False,219134,3157807,0.45634,
2020-04-09,MG,Santa Maria de Itabira,city,1,0,False,10847,3158003,9.21914,
2020-04-09,MG,Santana do Paraíso,city,1,0,False,34663,3158953,2.88492,
2020-04-09,MG,Santo Antônio do Monte,city,2,0,False,28243,3160405,7.0814,
2020-04-09,MG,São João del Rei,city,3,0,False,90082,3162500,3.3303,
2020-04-09,MG,São João Nepomuceno,city,1,0,False,26361,3162906,3.79348,
2020-04-09,MG,Sarzedo,city,1,0,False,32752,3165537,3.05325,
2020-04-09,MG,Senador Amaral,city,1,0,False,5356,3165578,18.67065,
2020-04-09,MG,Serra do Salitre,city,1,0,False,11582,3166808,8.63409,
2020-04-09,MG,Sete Lagoas,city,3,0,False,239639,3167202,1.25188,
2020-04-09,MG,Timóteo,city,5,0,False,89842,3168705,5.56533,
2020-04-09,MG,Toledo,city,1,0,False,6258,3169109,15.97955,
2020-04-09,MG,Ubá,city,1,0,False,115552,3169901,0.86541,
2020-04-09,MG,Uberaba,city,16,0,False,333783,3170107,4.79353,
2020-04-09,MG,Uberlândia,city,40,2,False,691305,3170206,5.78616,0.05
2020-04-09,MG,Unaí,city,1,0,False,84378,3170404,1.18514,
2020-04-09,MG,Varginha,city,6,1,False,135558,3170701,4.42615,0.1667
2020-04-09,MG,Vazante,city,2,0,False,20590,3171006,9.71345,
2020-04-09,MG,,state,655,15,False,21168791,31,3.09418,0.0229
2020-04-09,MS,Alcinópolis,city,1,0,False,5343,5000252,18.71608,
2020-04-09,MS,Batayporã,city,6,2,False,11329,5002001,52.96143,0.3333
2020-04-09,MS,Campo Grande,city,48,0,False,895982,5002704,5.35725,
2020-04-09,MS,Chapadão do Sul,city,4,0,False,25218,5002951,15.86169,
2020-04-09,MS,Corumbá,city,1,0,False,111435,5003207,0.89738,
2020-04-09,MS,Dourados,city,7,0,False,222949,5003702,3.13973,
2020-04-09,MS,Nova Andradina,city,10,0,False,54374,5006200,18.39114,
2020-04-09,MS,Ponta Porã,city,1,0,False,92526,5006606,1.08078,
2020-04-09,MS,Rio Verde de Mato Grosso,city,1,0,False,19746,5007406,5.06432,
2020-04-09,MS,Sidrolândia,city,1,0,False,57665,5007901,1.73415,
2020-04-09,MS,Sonora,city,1,0,False,19274,5007935,5.18834,
2020-04-09,MS,Três Lagoas,city,8,0,False,121388,5008305,6.59044,
2020-04-09,MS,,state,89,2,False,2778986,50,3.20261,0.0225
2020-04-09,MT,Alta Floresta,city,1,0,False,51782,5100250,1.93117,
2020-04-09,MT,Aripuanã,city,1,0,False,22354,5101407,4.47347,
2020-04-09,MT,Cáceres,city,2,1,False,94376,5102504,2.11918,0.5
2020-04-09,MT,Campo Novo do Parecis,city,1,0,False,35360,5102637,2.82805,
2020-04-09,MT,Canarana,city,1,0,False,21579,5102702,4.63414,
2020-04-09,MT,Chapada dos Guimarães,city,0,0,False,19752,5103007,,
2020-04-09,MT,Cuiabá,city,58,0,False,612547,5103403,9.46866,
2020-04-09,MT,Importados/Indefinidos,city,3,0,False,,,,
2020-04-09,MT,Lambari D'Oeste,city,1,0,False,6121,5105234,16.3372,
2020-04-09,MT,Lucas do Rio Verde,city,1,1,False,65534,5105259,1.52593,1.0
2020-04-09,MT,Nova Monte Verde,city,1,0,False,9178,5108956,10.89562,
2020-04-09,MT,Nova Mutum,city,1,0,False,45378,5106224,2.20371,
2020-04-09,MT,Primavera do Leste,city,1,0,False,62019,5107040,1.61241,
2020-04-09,MT,Rondonópolis,city,11,0,False,232491,5107602,4.73137,
2020-04-09,MT,São José dos Quatro Marcos,city,2,0,False,18906,5107107,10.57865,
2020-04-09,MT,Sinop,city,11,0,False,142996,5107909,7.69252,
2020-04-09,MT,Tangará da Serra,city,5,0,False,103750,5107958,4.81928,
2020-04-09,MT,União do Sul,city,1,0,False,3525,5108303,28.36879,
2020-04-09,MT,Várzea Grande,city,6,0,False,284971,5108402,2.10548,
2020-04-09,MT,,state,108,2,False,3484466,51,3.09947,0.0185
2020-04-09,PA,Abaetetuba,city,2,0,False,157698,1500107,1.26825,
2020-04-09,PA,Altamira,city,2,0,False,114594,1500602,1.74529,
2020-04-09,PA,Ananindeua,city,16,0,False,530598,1500800,3.01547,
2020-04-09,PA,Barcarena,city,4,0,False,124680,1501303,3.20821,
2020-04-09,PA,Belém,city,114,5,False,1492745,1501402,7.63694,0.0439
2020-04-09,PA,Benevides,city,1,0,False,62737,1501501,1.59396,
2020-04-09,PA,Cametá,city,1,1,False,137890,1502103,0.72522,1.0
2020-04-09,PA,Castanhal,city,2,0,False,200793,1502400,0.99605,
2020-04-09,PA,Goianésia do Pará,city,1,0,False,40475,1503093,2.47066,
2020-04-09,PA,Itaituba,city,3,0,False,101247,1503606,2.96305,
2020-04-09,PA,Marabá,city,2,0,False,279349,1504208,0.71595,
2020-04-09,PA,Marituba,city,3,0,False,131521,1504422,2.281,
2020-04-09,PA,Novo Progresso,city,1,0,False,25762,1505031,3.88169,
2020-04-09,PA,Oeiras do Pará,city,1,0,False,32512,1505205,3.07579,
2020-04-09,PA,Parauapebas,city,3,0,False,208273,1505536,1.44042,
2020-04-09,PA,Santarém,city,10,1,False,304589,1506807,3.28311,0.1
2020-04-09,PA,Santo Antônio do Tauá,city,1,0,False,31482,1507003,3.17642,
2020-04-09,PA,São Geraldo do Araguaia,city,1,0,False,24847,1507458,4.02463,
2020-04-09,PA,Tucuruí,city,1,0,False,113659,1508100,0.87982,
2020-04-09,PA,,state,169,7,False,8602865,15,1.96446,0.0414
2020-04-09,PB,Bayeux,city,1,0,False,96880,2501807,1.0322,
2020-04-09,PB,Cabedelo,city,4,2,False,67736,2503209,5.90528,0.5
2020-04-09,PB,Campina Grande,city,3,0,False,409731,2504009,0.73219,
2020-04-09,PB,Igaracy,city,1,0,False,6117,2502607,16.34788,
2020-04-09,PB,João Pessoa,city,59,7,False,809015,2507507,7.29282,0.1186
2020-04-09,PB,Junco do Seridó,city,1,1,False,7150,2507804,13.98601,1.0
2020-04-09,PB,Patos,city,3,1,False,107605,2510808,2.78797,0.3333
2020-04-09,PB,Santa Rita,city,5,0,False,136586,2513703,3.6607,
2020-04-09,PB,Serra Branca,city,1,0,False,13699,2515500,7.2998,
2020-04-09,PB,Sousa,city,1,0,False,69444,2516201,1.44001,
2020-04-09,PB,,state,79,11,False,4018127,25,1.96609,0.1392
2020-04-09,PE,Abreu e Lima,city,1,0,False,99990,2600054,1.0001,
2020-04-09,PE,Aliança,city,2,0,False,38386,2600708,5.21023,
2020-04-09,PE,Arcoverde,city,3,0,False,74338,2601201,4.03562,
2020-04-09,PE,Belo Jardim,city,1,0,False,76439,2601706,1.30823,
2020-04-09,PE,Bom Jardim,city,1,1,False,39184,2602209,2.55206,1.0
2020-04-09,PE,Cabo de Santo Agostinho,city,12,4,False,207048,2602902,5.79576,0.3333
2020-04-09,PE,Cachoeirinha,city,1,0,False,20380,2603108,4.90677,
2020-04-09,PE,Camaragibe,city,20,2,False,157828,2603454,12.67202,0.1
2020-04-09,PE,Capoeiras,city,1,0,False,20048,2603801,4.98803,
2020-04-09,PE,Carpina,city,2,0,False,83641,2604007,2.39117,
2020-04-09,PE,Caruaru,city,5,0,False,361118,2604106,1.38459,
2020-04-09,PE,Catende,city,2,1,False,42892,2604205,4.66287,0.5
2020-04-09,PE,Fernando de Noronha,city,14,0,False,3061,2605459,457.36687,
2020-04-09,PE,Frei Miguelinho,city,1,0,False,15457,2605806,6.46956,
2020-04-09,PE,Garanhuns,city,1,1,False,139788,2606002,0.71537,1.0
2020-04-09,PE,Goiana,city,3,2,False,79758,2606200,3.76138,0.6667
2020-04-09,PE,Igarassu,city,1,0,False,117019,2606804,0.85456,
2020-04-09,PE,Importados/Indefinidos,city,7,1,False,,,,0.1429
2020-04-09,PE,Ipubi,city,1,0,False,30854,2607307,3.24107,
2020-04-09,PE,Jaboatão dos Guararapes,city,35,2,False,702298,2607901,4.98364,0.0571
2020-04-09,PE,João Alfredo,city,1,0,False,33822,2608107,2.95666,
2020-04-09,PE,Lagoa do Carro,city,1,1,False,18071,2608453,5.53373,1.0
2020-04-09,PE,Limoeiro,city,1,0,False,56250,2608909,1.77778,
2020-04-09,PE,Macaparana,city,1,1,False,25376,2609006,3.94073,1.0
2020-04-09,PE,Moreno,city,2,0,False,62784,2609402,3.18552,
2020-04-09,PE,Olinda,city,32,5,False,392482,2609600,8.15324,0.1562
2020-04-09,PE,Palmares,city,3,1,False,63250,2610004,4.74308,0.3333
2020-04-09,PE,Passira,city,1,0,False,28933,2610509,3.45626,
2020-04-09,PE,Paudalho,city,4,1,False,56506,2610608,7.07889,0.25
2020-04-09,PE,Paulista,city,23,0,False,331774,2610707,6.93243,
2020-04-09,PE,Petrolina,city,4,0,False,349145,2611101,1.14566,
2020-04-09,PE,Pombos,city,1,0,False,27091,2611309,3.69126,
2020-04-09,PE,Recife,city,340,27,False,1645727,2611606,20.65956,0.0794
2020-04-09,PE,Salgueiro,city,3,0,False,60930,2612208,4.92368,
2020-04-09,PE,São Lourenço da Mata,city,20,6,False,113230,2613701,17.66316,0.3
2020-04-09,PE,Timbaúba,city,1,0,False,53022,2615300,1.88601,
2020-04-09,PE,Vitória de Santo Antão,city,3,0,False,138757,2616407,2.16205,
2020-04-09,PE,,state,555,56,False,9557071,26,5.80722,0.1009
2020-04-09,PI,Campo Maior,city,1,0,False,46833,2202208,2.13525,
2020-04-09,PI,Parnaíba,city,1,1,False,153078,2207702,0.65326,1.0
2020-04-09,PI,Piracuruca,city,3,0,False,28791,2208304,10.41992,
2020-04-09,PI,São José do Divino,city,3,1,False,5346,2210052,56.11672,0.3333
2020-04-09,PI,Teresina,city,32,5,False,864845,2211001,3.70008,0.1562
2020-04-09,PI,,state,40,7,False,3273227,22,1.22204,0.175
2020-04-09,PR,Almirante Tamandaré,city,4,0,False,118623,4100400,3.37203,
2020-04-09,PR,Arapongas,city,8,0,False,123027,4101507,6.50264,
2020-04-09,PR,Araruna,city,4,0,False,13970,4101705,28.63278,
2020-04-09,PR,Araucária,city,3,0,False,143843,4101804,2.08561,
